,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,created_at,category,quantity_available,quantity_on_hand,quantity_reserved,reorder_point,optimal_stock_level,average_daily_usage,stock_status,anio,mes,dia_semana,fin_de_semana
7798,7798.0,7798.0,7798.0,7798.0,7798.0,PROD-017,2024-12-30,0,107,157,50,43,57,20.86,1,2024.0,12.0,0,0
7799,7799.0,7799.0,7799.0,7799.0,7799.0,PROD-017,2024-12-31,0,152,153,1,24,34,20.29,1,2024.0,12.0,1,0
7800,7800.0,7800.0,7800.0,7800.0,7800.0,PROD-017,2025-01-01,0,136,153,17,25,45,20.0,1,2025.0,1.0,2,0
7801,7801.0,7801.0,7801.0,7801.0,7801.0,PROD-017,2025-01-02,0,120,152,32,38,56,19.57,1,2025.0,1.0,3,0
7802,7802.0,7802.0,7802.0,7802.0,7802.0,PROD-017,2025-01-03,0,106,151,45,37,76,18.29,1,2025.0,1.0,4,0
7803,7803.0,7803.0,7803.0,7803.0,7803.0,PROD-017,2025-01-04,0,111,147,36,24,58,2.0,1,2025.0,1.0,5,1
7804,7804.0,7804.0,7804.0,7804.0,7804.0,PROD-017,2025-01-05,0,124,147,23,20,38,2.0,1,2025.0,1.0,6,1
7805,7805.0,7805.0,7805.0,7805.0,7805.0,PROD-017,2025-01-06,0,137,147,10,43,49,1.43,1,2025.0,1.0,0,0
7806,7806.0,7806.0,7806.0,7806.0,7806.0,PROD-017,2025-01-07,0,128,144,16,30,37,1.29,1,2025.0,1.0,1,0
7807,7807.0,7807.0,7807.0,7807.0,7807.0,PROD-017,2025-01-08,0,135,142,7,19,48,1.57,1,2025.0,1.0,2,0
7808,7808.0,7808.0,7808.0,7808.0,7808.0,PROD-017,2025-01-09,0,120,137,17,35,42,2.14,1,2025.0,1.0,3,0
7809,7809.0,7809.0,7809.0,7809.0,7809.0,PROD-017,2025-01-10,0,122,136,14,43,63,2.14,1,2025.0,1.0,4,0
7810,7810.0,7810.0,7810.0,7810.0,7810.0,PROD-017,2025-01-11,0,95,135,40,19,34,1.71,1,2025.0,1.0,5,1
7811,7811.0,7811.0,7811.0,7811.0,7811.0,PROD-017,2025-01-12,0,116,133,17,40,77,2.0,1,2025.0,1.0,6,1
7812,7812.0,7812.0,7812.0,7812.0,7812.0,PROD-017,2025-01-13,0,108,131,23,38,71,2.29,1,2025.0,1.0,0,0
7813,7813.0,7813.0,7813.0,7813.0,7813.0,PROD-017,2025-01-14,0,101,128,27,33,60,2.29,1,2025.0,1.0,1,0
7814,7814.0,7814.0,7814.0,7814.0,7814.0,PROD-017,2025-01-15,0,107,126,19,35,69,2.29,1,2025.0,1.0,2,0
7815,7815.0,7815.0,7815.0,7815.0,7815.0,PROD-017,2025-01-16,0,100,126,26,14,33,1.57,1,2025.0,1.0,3,0
7816,7816.0,7816.0,7816.0,7816.0,7816.0,PROD-017,2025-01-17,0,101,126,25,34,68,1.43,1,2025.0,1.0,4,0
7817,7817.0,7817.0,7817.0,7817.0,7817.0,PROD-017,2025-01-18,0,113,126,13,43,77,1.29,1,2025.0,1.0,5,1
7818,7818.0,7818.0,7818.0,7818.0,7818.0,PROD-017,2025-01-19,0,88,126,38,21,49,1.0,1,2025.0,1.0,6,1
7819,7819.0,7819.0,7819.0,7819.0,7819.0,PROD-017,2025-01-20,0,94,124,30,33,65,1.0,1,2025.0,1.0,0,0
7820,7820.0,7820.0,7820.0,7820.0,7820.0,PROD-017,2025-01-21,0,118,123,5,21,44,0.71,1,2025.0,1.0,1,0
7821,7821.0,7821.0,7821.0,7821.0,7821.0,PROD-017,2025-01-22,0,90,122,32,42,53,0.57,1,2025.0,1.0,2,0
7822,7822.0,7822.0,7822.0,7822.0,7822.0,PROD-017,2025-01-23,0,120,122,2,39,45,0.57,1,2025.0,1.0,3,0
7823,7823.0,7823.0,7823.0,7823.0,7823.0,PROD-017,2025-01-24,0,117,122,5,20,60,0.57,1,2025.0,1.0,4,0
7824,7824.0,7824.0,7824.0,7824.0,7824.0,PROD-017,2025-01-25,0,111,119,8,30,54,1.0,1,2025.0,1.0,5,1
7825,7825.0,7825.0,7825.0,7825.0,7825.0,PROD-017,2025-01-26,0,117,119,2,39,67,1.0,1,2025.0,1.0,6,1
7826,7826.0,7826.0,7826.0,7826.0,7826.0,PROD-017,2025-01-27,0,92,116,24,26,39,1.14,1,2025.0,1.0,0,0
7827,7827.0,7827.0,7827.0,7827.0,7827.0,PROD-017,2025-01-28,0,98,111,13,29,36,1.71,1,2025.0,1.0,1,0
7828,7828.0,7828.0,7828.0,7828.0,7828.0,PROD-017,2025-01-29,0,95,110,15,27,62,1.71,1,2025.0,1.0,2,0
7829,7829.0,7829.0,7829.0,7829.0,7829.0,PROD-017,2025-01-30,0,88,110,22,36,49,1.71,1,2025.0,1.0,3,0
7830,7830.0,7830.0,7830.0,7830.0,7830.0,PROD-017,2025-01-31,0,78,109,31,29,55,1.86,1,2025.0,1.0,4,0
7831,7831.0,7831.0,7831.0,7831.0,7831.0,PROD-017,2025-02-01,0,87,109,22,37,59,1.43,1,2025.0,2.0,5,1
7832,7832.0,7832.0,7832.0,7832.0,7832.0,PROD-017,2025-02-02,0,79,109,30,40,45,1.43,1,2025.0,2.0,6,1
7833,7833.0,7833.0,7833.0,7833.0,7833.0,PROD-017,2025-02-03,0,91,108,17,47,64,1.14,1,2025.0,2.0,0,0
7834,7834.0,7834.0,7834.0,7834.0,7834.0,PROD-017,2025-02-04,0,79,108,29,27,63,0.43,1,2025.0,2.0,1,0
7835,7835.0,7835.0,7835.0,7835.0,7835.0,PROD-017,2025-02-05,0,88,108,20,37,66,0.29,1,2025.0,2.0,2,0
7836,7836.0,7836.0,7836.0,7836.0,7836.0,PROD-017,2025-02-06,0,83,108,25,33,54,0.29,1,2025.0,2.0,3,0
7837,7837.0,7837.0,7837.0,7837.0,7837.0,PROD-017,2025-02-07,0,79,108,29,36,60,0.14,1,2025.0,2.0,4,0
7838,7838.0,7838.0,7838.0,7838.0,7838.0,PROD-017,2025-02-08,0,84,106,22,33,43,0.43,1,2025.0,2.0,5,1
7839,7839.0,7839.0,7839.0,7839.0,7839.0,PROD-017,2025-02-09,0,80,106,26,34,51,0.43,1,2025.0,2.0,6,1
7840,7840.0,7840.0,7840.0,7840.0,7840.0,PROD-017,2025-02-10,0,89,106,17,45,65,0.29,1,2025.0,2.0,0,0
7841,7841.0,7841.0,7841.0,7841.0,7841.0,PROD-017,2025-02-11,0,82,106,24,21,27,0.29,1,2025.0,2.0,1,0
7842,7842.0,7842.0,7842.0,7842.0,7842.0,PROD-017,2025-02-12,0,77,104,27,40,77,0.57,1,2025.0,2.0,2,0
7843,7843.0,7843.0,7843.0,7843.0,7843.0,PROD-017,2025-02-13,0,72,103,31,28,49,0.71,1,2025.0,2.0,3,0
7844,7844.0,7844.0,7844.0,7844.0,7844.0,PROD-017,2025-02-14,0,79,103,24,31,56,0.71,1,2025.0,2.0,4,0
7845,7845.0,7845.0,7845.0,7845.0,7845.0,PROD-017,2025-02-15,0,78,103,25,40,68,0.43,1,2025.0,2.0,5,1
7846,7846.0,7846.0,7846.0,7846.0,7846.0,PROD-017,2025-02-16,0,73,101,28,39,53,0.71,1,2025.0,2.0,6,1
7847,7847.0,7847.0,7847.0,7847.0,7847.0,PROD-017,2025-02-17,0,83,99,16,38,51,1.0,1,2025.0,2.0,0,0
7848,7848.0,7848.0,7848.0,7848.0,7848.0,PROD-017,2025-02-18,0,93,98,5,35,63,1.14,1,2025.0,2.0,1,0
7849,7849.0,7849.0,7849.0,7849.0,7849.0,PROD-017,2025-02-19,0,80,94,14,24,49,1.43,1,2025.0,2.0,2,0
7850,7850.0,7850.0,7850.0,7850.0,7850.0,PROD-017,2025-02-20,0,74,93,19,25,48,1.43,1,2025.0,2.0,3,0
7851,7851.0,7851.0,7851.0,7851.0,7851.0,PROD-017,2025-02-21,0,87,93,6,41,62,1.43,1,2025.0,2.0,4,0
7852,7852.0,7852.0,7852.0,7852.0,7852.0,PROD-017,2025-02-22,0,68,93,25,27,40,1.43,1,2025.0,2.0,5,1
7853,7853.0,7853.0,7853.0,7853.0,7853.0,PROD-017,2025-02-23,0,59,88,29,38,53,1.86,1,2025.0,2.0,6,1
7854,7854.0,7854.0,7854.0,7854.0,7854.0,PROD-017,2025-02-24,0,69,87,18,38,75,1.71,1,2025.0,2.0,0,0
7855,7855.0,7855.0,7855.0,7855.0,7855.0,PROD-017,2025-02-25,0,62,86,24,28,54,1.71,1,2025.0,2.0,1,0
7856,7856.0,7856.0,7856.0,7856.0,7856.0,PROD-017,2025-02-26,0,61,86,25,28,37,1.14,1,2025.0,2.0,2,0
7857,7857.0,7857.0,7857.0,7857.0,7857.0,PROD-017,2025-02-27,0,61,84,23,33,54,1.29,1,2025.0,2.0,3,0
7858,7858.0,7858.0,7858.0,7858.0,7858.0,PROD-017,2025-02-28,0,73,81,8,23,33,1.71,1,2025.0,2.0,4,0
7859,7859.0,7859.0,7859.0,7859.0,7859.0,PROD-017,2025-03-01,0,78,78,0,36,56,2.14,1,2025.0,3.0,5,1
7860,7860.0,7860.0,7860.0,7860.0,7860.0,PROD-017,2025-03-02,0,69,75,6,43,73,1.86,1,2025.0,3.0,6,1
7861,7861.0,7861.0,7861.0,7861.0,7861.0,PROD-017,2025-03-03,0,68,73,5,18,35,2.0,1,2025.0,3.0,0,0
7862,7862.0,7862.0,7862.0,7862.0,7862.0,PROD-017,2025-03-04,0,62,71,9,34,48,2.14,1,2025.0,3.0,1,0
7863,7863.0,7863.0,7863.0,7863.0,7863.0,PROD-017,2025-03-05,0,62,66,4,41,68,2.86,1,2025.0,3.0,2,0
7864,7864.0,7864.0,7864.0,7864.0,7864.0,PROD-017,2025-03-06,0,57,62,5,39,64,3.14,1,2025.0,3.0,3,0
7865,7865.0,7865.0,7865.0,7865.0,7865.0,PROD-017,2025-03-07,0,59,62,3,20,58,2.71,1,2025.0,3.0,4,0
7866,7866.0,7866.0,7866.0,7866.0,7866.0,PROD-017,2025-03-08,0,39,52,13,30,62,3.71,1,2025.0,3.0,5,1
7867,7867.0,7867.0,7867.0,7867.0,7867.0,PROD-017,2025-03-09,0,44,52,8,26,37,3.29,1,2025.0,3.0,6,1
7868,7868.0,7868.0,7868.0,7868.0,7868.0,PROD-017,2025-03-10,0,35,46,11,30,50,3.86,1,2025.0,3.0,0,0
7869,7869.0,7869.0,7869.0,7869.0,7869.0,PROD-017,2025-03-11,0,40,46,6,17,35,3.57,1,2025.0,3.0,1,0
7870,7870.0,7870.0,7870.0,7870.0,7870.0,PROD-017,2025-03-12,0,42,46,4,31,48,2.86,1,2025.0,3.0,2,0
7871,7871.0,7871.0,7871.0,7871.0,7871.0,PROD-017,2025-03-13,0,29,42,13,37,55,2.86,1,2025.0,3.0,3,0
7872,7872.0,7872.0,7872.0,7872.0,7872.0,PROD-017,2025-03-14,0,31,41,10,37,42,3.0,1,2025.0,3.0,4,0
7873,7873.0,7873.0,7873.0,7873.0,7873.0,PROD-017,2025-03-15,0,37,41,4,32,59,1.57,1,2025.0,3.0,5,1
7874,7874.0,7874.0,7874.0,7874.0,7874.0,PROD-017,2025-03-16,0,23,34,11,22,54,2.57,1,2025.0,3.0,6,1
7875,7875.0,7875.0,7875.0,7875.0,7875.0,PROD-017,2025-03-17,0,30,34,4,20,31,1.71,1,2025.0,3.0,0,0
7876,7876.0,7876.0,7876.0,7876.0,7876.0,PROD-017,2025-03-18,0,23,34,11,28,47,1.71,1,2025.0,3.0,1,0
7877,7877.0,7877.0,7877.0,7877.0,7877.0,PROD-017,2025-03-19,0,97,105,8,17,28,11.86,1,2025.0,3.0,2,0
7878,7878.0,7878.0,7878.0,7878.0,7878.0,PROD-017,2025-03-20,0,97,104,7,31,40,11.43,1,2025.0,3.0,3,0
7879,7879.0,7879.0,7879.0,7879.0,7879.0,PROD-017,2025-03-21,0,85,104,19,40,52,11.29,1,2025.0,3.0,4,0
7880,7880.0,7880.0,7880.0,7880.0,7880.0,PROD-017,2025-03-22,0,72,97,25,14,34,12.29,1,2025.0,3.0,5,1
7881,7881.0,7881.0,7881.0,7881.0,7881.0,PROD-017,2025-03-23,0,91,97,6,31,67,11.29,1,2025.0,3.0,6,1
7882,7882.0,7882.0,7882.0,7882.0,7882.0,PROD-017,2025-03-24,0,97,97,0,36,49,11.29,1,2025.0,3.0,0,0
7883,7883.0,7883.0,7883.0,7883.0,7883.0,PROD-017,2025-03-25,0,96,97,1,34,52,11.29,1,2025.0,3.0,1,0
7884,7884.0,7884.0,7884.0,7884.0,7884.0,PROD-017,2025-03-26,0,79,97,18,30,61,1.14,1,2025.0,3.0,2,0
7885,7885.0,7885.0,7885.0,7885.0,7885.0,PROD-017,2025-03-27,0,65,97,32,43,78,1.0,1,2025.0,3.0,3,0
7886,7886.0,7886.0,7886.0,7886.0,7886.0,PROD-017,2025-03-28,0,83,95,12,12,20,1.29,1,2025.0,3.0,4,0
7887,7887.0,7887.0,7887.0,7887.0,7887.0,PROD-017,2025-03-29,0,82,92,10,38,75,0.71,1,2025.0,3.0,5,1
7888,7888.0,7888.0,7888.0,7888.0,7888.0,PROD-017,2025-03-30,0,70,89,19,21,37,1.14,1,2025.0,3.0,6,1
7889,7889.0,7889.0,7889.0,7889.0,7889.0,PROD-017,2025-03-31,0,84,85,1,37,49,1.71,1,2025.0,3.0,0,0
7890,7890.0,7890.0,7890.0,7890.0,7890.0,PROD-017,2025-04-01,0,59,85,26,41,59,1.71,1,2025.0,4.0,1,0
7891,7891.0,7891.0,7891.0,7891.0,7891.0,PROD-017,2025-04-02,0,79,80,1,38,66,2.43,1,2025.0,4.0,2,0
7892,7892.0,7892.0,7892.0,7892.0,7892.0,PROD-017,2025-04-03,0,70,80,10,25,41,2.43,1,2025.0,4.0,3,0
7893,7893.0,7893.0,7893.0,7893.0,7893.0,PROD-017,2025-04-04,0,54,80,26,17,31,2.14,1,2025.0,4.0,4,0
7894,7894.0,7894.0,7894.0,7894.0,7894.0,PROD-017,2025-04-05,0,64,80,16,44,53,1.71,1,2025.0,4.0,5,1
7895,7895.0,7895.0,7895.0,7895.0,7895.0,PROD-017,2025-04-06,0,70,73,3,29,41,2.29,1,2025.0,4.0,6,1
7896,7896.0,7896.0,7896.0,7896.0,7896.0,PROD-017,2025-04-07,0,51,70,19,37,46,2.14,1,2025.0,4.0,0,0
7897,7897.0,7897.0,7897.0,7897.0,7897.0,PROD-017,2025-04-08,0,48,65,17,23,34,2.86,1,2025.0,4.0,1,0
7898,7898.0,7898.0,7898.0,7898.0,7898.0,PROD-017,2025-04-09,0,56,62,6,21,59,2.57,1,2025.0,4.0,2,0
7899,7899.0,7899.0,7899.0,7899.0,7899.0,PROD-017,2025-04-10,0,45,58,13,33,39,3.14,1,2025.0,4.0,3,0
7900,7900.0,7900.0,7900.0,7900.0,7900.0,PROD-017,2025-04-11,0,42,53,11,34,74,3.86,1,2025.0,4.0,4,0
7901,7901.0,7901.0,7901.0,7901.0,7901.0,PROD-017,2025-04-12,0,44,46,2,27,45,4.86,1,2025.0,4.0,5,1
7902,7902.0,7902.0,7902.0,7902.0,7902.0,PROD-017,2025-04-13,0,36,45,9,17,25,4.0,1,2025.0,4.0,6,1
7903,7903.0,7903.0,7903.0,7903.0,7903.0,PROD-017,2025-04-14,0,38,44,6,28,65,3.71,1,2025.0,4.0,0,0
7904,7904.0,7904.0,7904.0,7904.0,7904.0,PROD-017,2025-04-15,0,84,121,37,21,56,14.0,1,2025.0,4.0,1,0
7905,7905.0,7905.0,7905.0,7905.0,7905.0,PROD-017,2025-04-16,0,118,121,3,24,42,13.57,1,2025.0,4.0,2,0
7906,7906.0,7906.0,7906.0,7906.0,7906.0,PROD-017,2025-04-17,0,99,119,20,31,50,13.29,1,2025.0,4.0,3,0
7907,7907.0,7907.0,7907.0,7907.0,7907.0,PROD-017,2025-04-18,0,78,116,38,38,56,13.0,1,2025.0,4.0,4,0
7908,7908.0,7908.0,7908.0,7908.0,7908.0,PROD-017,2025-04-19,0,99,104,5,30,37,13.71,1,2025.0,4.0,5,1
7909,7909.0,7909.0,7909.0,7909.0,7909.0,PROD-017,2025-04-20,0,87,101,14,23,32,14.0,1,2025.0,4.0,6,1
7910,7910.0,7910.0,7910.0,7910.0,7910.0,PROD-017,2025-04-21,0,69,99,30,13,30,14.14,1,2025.0,4.0,0,0
7911,7911.0,7911.0,7911.0,7911.0,7911.0,PROD-017,2025-04-22,0,73,99,26,46,84,3.14,1,2025.0,4.0,1,0
7912,7912.0,7912.0,7912.0,7912.0,7912.0,PROD-017,2025-04-23,0,75,97,22,44,54,3.43,1,2025.0,4.0,2,0
7913,7913.0,7913.0,7913.0,7913.0,7913.0,PROD-017,2025-04-24,0,80,93,13,24,64,3.71,1,2025.0,4.0,3,0
7914,7914.0,7914.0,7914.0,7914.0,7914.0,PROD-017,2025-04-25,0,64,93,29,37,69,3.29,1,2025.0,4.0,4,0
7915,7915.0,7915.0,7915.0,7915.0,7915.0,PROD-017,2025-04-26,0,91,93,2,27,33,1.57,1,2025.0,4.0,5,1
7916,7916.0,7916.0,7916.0,7916.0,7916.0,PROD-017,2025-04-27,0,82,83,1,37,52,2.57,1,2025.0,4.0,6,1
7917,7917.0,7917.0,7917.0,7917.0,7917.0,PROD-017,2025-04-28,0,73,83,10,39,45,2.29,1,2025.0,4.0,0,0
7918,7918.0,7918.0,7918.0,7918.0,7918.0,PROD-017,2025-04-29,0,69,83,14,32,69,2.29,1,2025.0,4.0,1,0
7919,7919.0,7919.0,7919.0,7919.0,7919.0,PROD-017,2025-04-30,0,63,80,17,10,24,2.43,1,2025.0,4.0,2,0
7920,7920.0,7920.0,7920.0,7920.0,7920.0,PROD-017,2025-05-01,0,70,76,6,27,67,2.43,1,2025.0,5.0,3,0
7921,7921.0,7921.0,7921.0,7921.0,7921.0,PROD-017,2025-05-02,0,49,73,24,30,61,2.86,1,2025.0,5.0,4,0
7922,7922.0,7922.0,7922.0,7922.0,7922.0,PROD-017,2025-05-03,0,58,66,8,29,66,3.86,1,2025.0,5.0,5,1
7923,7923.0,7923.0,7923.0,7923.0,7923.0,PROD-017,2025-05-04,0,57,59,2,21,33,3.43,1,2025.0,5.0,6,1
7924,7924.0,7924.0,7924.0,7924.0,7924.0,PROD-017,2025-05-05,0,54,54,0,34,73,4.14,1,2025.0,5.0,0,0
7925,7925.0,7925.0,7925.0,7925.0,7925.0,PROD-017,2025-05-06,0,48,49,1,37,49,4.86,1,2025.0,5.0,1,0
7926,7926.0,7926.0,7926.0,7926.0,7926.0,PROD-017,2025-05-07,0,34,49,15,42,64,4.43,1,2025.0,5.0,2,0
7927,7927.0,7927.0,7927.0,7927.0,7927.0,PROD-017,2025-05-08,0,34,45,11,36,56,4.43,1,2025.0,5.0,3,0
7928,7928.0,7928.0,7928.0,7928.0,7928.0,PROD-017,2025-05-09,0,42,42,0,27,45,4.43,1,2025.0,5.0,4,0
7929,7929.0,7929.0,7929.0,7929.0,7929.0,PROD-017,2025-05-10,0,32,41,9,30,55,3.57,1,2025.0,5.0,5,1
7930,7930.0,7930.0,7930.0,7930.0,7930.0,PROD-017,2025-05-11,0,35,40,5,35,73,2.71,1,2025.0,5.0,6,1
7931,7931.0,7931.0,7931.0,7931.0,7931.0,PROD-017,2025-05-12,0,39,39,0,19,50,2.14,1,2025.0,5.0,0,0
7932,7932.0,7932.0,7932.0,7932.0,7932.0,PROD-017,2025-05-13,0,29,39,10,32,48,1.43,1,2025.0,5.0,1,0
7933,7933.0,7933.0,7933.0,7933.0,7933.0,PROD-017,2025-05-14,0,36,39,3,36,75,1.43,1,2025.0,5.0,2,0
7934,7934.0,7934.0,7934.0,7934.0,7934.0,PROD-017,2025-05-15,0,33,38,5,40,60,1.0,4,2025.0,5.0,3,0
7935,7935.0,7935.0,7935.0,7935.0,7935.0,PROD-017,2025-05-16,0,33,37,4,20,48,0.71,1,2025.0,5.0,4,0
7936,7936.0,7936.0,7936.0,7936.0,7936.0,PROD-017,2025-05-17,0,32,37,5,33,70,0.57,1,2025.0,5.0,5,1
7937,7937.0,7937.0,7937.0,7937.0,7937.0,PROD-017,2025-05-18,0,109,116,7,39,79,11.71,1,2025.0,5.0,6,1
7938,7938.0,7938.0,7938.0,7938.0,7938.0,PROD-017,2025-05-19,0,103,116,13,33,38,11.57,1,2025.0,5.0,0,0
7939,7939.0,7939.0,7939.0,7939.0,7939.0,PROD-017,2025-05-20,0,87,114,27,29,57,11.86,1,2025.0,5.0,1,0
7940,7940.0,7940.0,7940.0,7940.0,7940.0,PROD-017,2025-05-21,0,97,114,17,41,80,11.86,1,2025.0,5.0,2,0
7941,7941.0,7941.0,7941.0,7941.0,7941.0,PROD-017,2025-05-22,0,112,114,2,20,58,11.71,1,2025.0,5.0,3,0
7942,7942.0,7942.0,7942.0,7942.0,7942.0,PROD-017,2025-05-23,0,106,114,8,34,67,11.57,1,2025.0,5.0,4,0
7943,7943.0,7943.0,7943.0,7943.0,7943.0,PROD-017,2025-05-24,0,76,114,38,30,66,11.57,1,2025.0,5.0,5,1
7944,7944.0,7944.0,7944.0,7944.0,7944.0,PROD-017,2025-05-25,0,86,105,19,30,62,1.57,1,2025.0,5.0,6,1
7945,7945.0,7945.0,7945.0,7945.0,7945.0,PROD-017,2025-05-26,0,93,104,11,17,54,1.71,1,2025.0,5.0,0,0
7946,7946.0,7946.0,7946.0,7946.0,7946.0,PROD-017,2025-05-27,0,95,104,9,44,51,1.43,1,2025.0,5.0,1,0
7947,7947.0,7947.0,7947.0,7947.0,7947.0,PROD-017,2025-05-28,0,101,103,2,48,82,1.57,1,2025.0,5.0,2,0
7948,7948.0,7948.0,7948.0,7948.0,7948.0,PROD-017,2025-05-29,0,82,103,21,28,59,1.57,1,2025.0,5.0,3,0
7949,7949.0,7949.0,7949.0,7949.0,7949.0,PROD-017,2025-05-30,0,83,103,20,11,51,1.57,1,2025.0,5.0,4,0
7950,7950.0,7950.0,7950.0,7950.0,7950.0,PROD-017,2025-05-31,0,103,103,0,25,61,1.57,1,2025.0,5.0,5,1
7951,7951.0,7951.0,7951.0,7951.0,7951.0,PROD-017,2025-06-01,0,91,103,12,35,43,0.29,1,2025.0,6.0,6,1
7952,7952.0,7952.0,7952.0,7952.0,7952.0,PROD-017,2025-06-02,0,95,101,6,35,51,0.43,1,2025.0,6.0,0,0
7953,7953.0,7953.0,7953.0,7953.0,7953.0,PROD-017,2025-06-03,0,92,101,9,43,65,0.43,1,2025.0,6.0,1,0
7954,7954.0,7954.0,7954.0,7954.0,7954.0,PROD-017,2025-06-04,0,94,100,6,19,42,0.43,1,2025.0,6.0,2,0
7955,7955.0,7955.0,7955.0,7955.0,7955.0,PROD-017,2025-06-05,0,77,100,23,17,48,0.43,1,2025.0,6.0,3,0
7956,7956.0,7956.0,7956.0,7956.0,7956.0,PROD-017,2025-06-06,0,76,97,21,30,51,0.86,1,2025.0,6.0,4,0
7957,7957.0,7957.0,7957.0,7957.0,7957.0,PROD-017,2025-06-07,0,75,97,22,29,51,0.86,1,2025.0,6.0,5,1
7958,7958.0,7958.0,7958.0,7958.0,7958.0,PROD-017,2025-06-08,0,74,92,18,33,48,1.57,1,2025.0,6.0,6,1
7959,7959.0,7959.0,7959.0,7959.0,7959.0,PROD-017,2025-06-09,0,70,89,19,31,48,1.71,1,2025.0,6.0,0,0
7960,7960.0,7960.0,7960.0,7960.0,7960.0,PROD-017,2025-06-10,0,62,89,27,19,46,1.71,1,2025.0,6.0,1,0
7961,7961.0,7961.0,7961.0,7961.0,7961.0,PROD-017,2025-06-11,0,60,89,29,29,67,1.57,1,2025.0,6.0,2,0
7962,7962.0,7962.0,7962.0,7962.0,7962.0,PROD-017,2025-06-12,0,66,89,23,23,52,1.57,1,2025.0,6.0,3,0
7963,7963.0,7963.0,7963.0,7963.0,7963.0,PROD-017,2025-06-13,0,78,89,11,37,59,1.14,1,2025.0,6.0,4,0
7964,7964.0,7964.0,7964.0,7964.0,7964.0,PROD-017,2025-06-14,0,70,88,18,37,74,1.29,1,2025.0,6.0,5,1
7965,7965.0,7965.0,7965.0,7965.0,7965.0,PROD-017,2025-06-15,0,64,88,24,35,57,0.57,1,2025.0,6.0,6,1
7966,7966.0,7966.0,7966.0,7966.0,7966.0,PROD-017,2025-06-16,0,76,81,5,29,35,1.14,1,2025.0,6.0,0,0
7967,7967.0,7967.0,7967.0,7967.0,7967.0,PROD-017,2025-06-17,0,73,81,8,37,53,1.14,1,2025.0,6.0,1,0
7968,7968.0,7968.0,7968.0,7968.0,7968.0,PROD-017,2025-06-18,0,74,76,2,41,76,1.86,1,2025.0,6.0,2,0
7969,7969.0,7969.0,7969.0,7969.0,7969.0,PROD-017,2025-06-19,0,55,74,19,21,27,2.14,1,2025.0,6.0,3,0
7970,7970.0,7970.0,7970.0,7970.0,7970.0,PROD-017,2025-06-20,0,49,71,22,44,58,2.57,1,2025.0,6.0,4,0
7971,7971.0,7971.0,7971.0,7971.0,7971.0,PROD-017,2025-06-21,0,50,64,14,32,39,3.43,1,2025.0,6.0,5,1
7972,7972.0,7972.0,7972.0,7972.0,7972.0,PROD-017,2025-06-22,0,61,64,3,22,58,3.43,1,2025.0,6.0,6,1
7973,7973.0,7973.0,7973.0,7973.0,7973.0,PROD-017,2025-06-23,0,51,64,13,23,51,2.43,1,2025.0,6.0,0,0
7974,7974.0,7974.0,7974.0,7974.0,7974.0,PROD-017,2025-06-24,0,48,60,12,49,70,3.0,1,2025.0,6.0,1,0
7975,7975.0,7975.0,7975.0,7975.0,7975.0,PROD-017,2025-06-25,0,46,56,10,41,55,2.86,1,2025.0,6.0,2,0
7976,7976.0,7976.0,7976.0,7976.0,7976.0,PROD-017,2025-06-26,0,45,55,10,46,60,2.71,1,2025.0,6.0,3,0
7977,7977.0,7977.0,7977.0,7977.0,7977.0,PROD-017,2025-06-27,0,49,55,6,32,53,2.29,1,2025.0,6.0,4,0
7978,7978.0,7978.0,7978.0,7978.0,7978.0,PROD-017,2025-06-28,0,40,52,12,26,66,1.71,1,2025.0,6.0,5,1
7979,7979.0,7979.0,7979.0,7979.0,7979.0,PROD-017,2025-06-29,0,50,51,1,27,67,1.86,1,2025.0,6.0,6,1
7980,7980.0,7980.0,7980.0,7980.0,7980.0,PROD-017,2025-06-30,0,42,45,3,27,34,2.71,1,2025.0,6.0,0,0
7981,7981.0,7981.0,7981.0,7981.0,7981.0,PROD-017,2025-07-01,0,43,45,2,28,38,2.14,1,2025.0,7.0,1,0
7982,7982.0,7982.0,7982.0,7982.0,7982.0,PROD-017,2025-07-02,0,40,41,1,19,43,2.14,1,2025.0,7.0,2,0
7983,7983.0,7983.0,7983.0,7983.0,7983.0,PROD-017,2025-07-03,0,31,41,10,39,73,2.0,1,2025.0,7.0,3,0
7984,7984.0,7984.0,7984.0,7984.0,7984.0,PROD-017,2025-07-04,0,30,37,7,37,66,2.57,1,2025.0,7.0,4,0
7985,7985.0,7985.0,7985.0,7985.0,7985.0,PROD-017,2025-07-05,0,108,108,0,26,65,12.29,1,2025.0,7.0,5,1
7986,7986.0,7986.0,7986.0,7986.0,7986.0,PROD-017,2025-07-06,0,95,108,13,24,64,12.14,1,2025.0,7.0,6,1
7987,7987.0,7987.0,7987.0,7987.0,7987.0,PROD-017,2025-07-07,0,94,102,8,31,49,12.14,1,2025.0,7.0,0,0
7988,7988.0,7988.0,7988.0,7988.0,7988.0,PROD-017,2025-07-08,0,99,101,2,25,55,12.29,1,2025.0,7.0,1,0
7989,7989.0,7989.0,7989.0,7989.0,7989.0,PROD-017,2025-07-09,0,86,101,15,21,38,11.71,1,2025.0,7.0,2,0
